Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,SpenderScore
29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Debit Card,Store Pickup,Yes,Yes,4.0,Credit Card,52,49.0979381443299
54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Bank Transfer,Next Day Air,Yes,Yes,42.0,Credit Card,0,48.067010309278345
25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,PayPal,Standard,Yes,Yes,30.0,Cash,1,33.22264076130055
41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Venmo,Express,Yes,Yes,37.0,Venmo,1,30.258723235527356
53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Debit Card,Next Day Air,Yes,Yes,2.0,Bank Transfer,1,43.016455194290245
53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,30.0,Credit Card,0,50.644329896907216
21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,47.0,Bank Transfer,13,45.167525773195884
61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,Debit Card,2-Day Shipping,Yes,Yes,21.0,PayPal,0,27.577319587628864
64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,9.0,Bank Transfer,26,32.860824742268036
51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Cash,Store Pickup,Yes,Yes,12.0,Debit Card,26,59.7938144329897
32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Venmo,Next Day Air,Yes,Yes,4.0,Bank Transfer,52,62.5
38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Venmo,Store Pickup,Yes,Yes,10.0,Debit Card,1,51.263877874702615
58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,26.0,Credit Card,52,54.51030927835052
32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Cash,Express,Yes,Yes,40.0,Cash,26,45.876288659793815
46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,Yes,Yes,34.0,Bank Transfer,26,43.04123711340206
39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Debit Card,Standard,Yes,Yes,31.0,Debit Card,1,38.763877874702615
19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,1.0,Bank Transfer,0,46.13402061855669
50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Credit Card,Express,Yes,Yes,5.0,Bank Transfer,0,26.54639175257732
36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Venmo,Next Day Air,Yes,Yes,4.0,Credit Card,52,73.32474226804125
65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Venmo,Free Shipping,Yes,Yes,48.0,Venmo,0,51.932989690721655
64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Credit Card,Free Shipping,Yes,Yes,29.0,Cash,0,47.680412371134004
46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Venmo,Express,Yes,Yes,12.0,PayPal,0,16.881443298969067
36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,PayPal,Standard,Yes,Yes,29.0,Venmo,1,60.67109436954797
51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Venmo,Express,Yes,Yes,15.0,Debit Card,0,51.546391752577314
51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,34.0,Credit Card,13,31.378865979381445
38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Cash,Next Day Air,Yes,Yes,41.0,Credit Card,26,74.61340206185567
59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,41.0,Credit Card,13,61.40463917525773
57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Cash,Standard,Yes,Yes,39.0,Credit Card,26,51.67525773195876
54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Debit Card,Express,Yes,Yes,32.0,Cash,52,79.5103092783505
25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,PayPal,Next Day Air,Yes,Yes,29.0,Venmo,13,48.002577319587616
69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,15.0,Bank Transfer,1,15.052537668517047
57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Bank Transfer,Express,Yes,Yes,33.0,Venmo,1,30.258723235527352
70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,PayPal,Next Day Air,Yes,Yes,18.0,Bank Transfer,52,56.05670103092783
24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,PayPal,Store Pickup,Yes,Yes,35.0,Cash,0,62.371134020618555
67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Bank Transfer,Standard,Yes,Yes,25.0,PayPal,52,72.16494845360825
24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Venmo,Free Shipping,Yes,Yes,6.0,Venmo,26,44.072164948453604
62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Venmo,Express,Yes,Yes,17.0,Bank Transfer,0,50.77319587628865
57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Cash,Store Pickup,Yes,Yes,17.0,Credit Card,13,31.507731958762886
55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,44.0,Cash,0,64.3041237113402
45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,6.0,PayPal,26,27.061855670103093
69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,Venmo,2-Day Shipping,Yes,Yes,45.0,Debit Card,26,78.22164948453609
67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Venmo,Express,Yes,Yes,7.0,Debit Card,1,43.91851704996036
30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Cash,Store Pickup,Yes,Yes,11.0,Debit Card,0,49.484536082474214
24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Cash,Next Day Air,Yes,Yes,41.0,Cash,0,38.91752577319587
62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,24.0,PayPal,0,39.561855670103085
43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Cash,Free Shipping,Yes,Yes,21.0,Venmo,52,69.07216494845359
35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,24.0,Bank Transfer,1,31.933980967486114
28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,8.0,Credit Card,0,23.582474226804116
32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Venmo,Free Shipping,Yes,Yes,12.0,Cash,26,63.4020618556701
39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Debit Card,Express,Yes,Yes,48.0,Debit Card,26,61.34020618556701
28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,6.0,Bank Transfer,0,34.66494845360825
47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,14.0,PayPal,26,67.26804123711341
20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Venmo,Free Shipping,Yes,Yes,34.0,PayPal,1,32.19171292624901
63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,PayPal,Free Shipping,Yes,Yes,12.0,Cash,0,44.71649484536083
25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,11.0,Bank Transfer,1,13.506145915939733
29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Cash,Free Shipping,Yes,Yes,5.0,PayPal,13,45.425257731958766
50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Venmo,Standard,Yes,Yes,25.0,Venmo,26,69.45876288659794
18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,11.0,Credit Card,1,42.8875892149088
70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Cash,Next Day Air,Yes,Yes,27.0,PayPal,0,22.16494845360825
66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Venmo,Standard,Yes,Yes,43.0,Credit Card,1,59.89789849325932
28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18.0,Debit Card,0,17.65463917525773
54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Bank Transfer,Express,Yes,Yes,32.0,Bank Transfer,0,23.582474226804116
19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,PayPal,Next Day Air,Yes,Yes,27.0,Bank Transfer,0,50.51546391752577
20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,PayPal,Next Day Air,Yes,Yes,24.0,Credit Card,52,58.89175257731958
43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Cash,Free Shipping,Yes,Yes,31.0,Debit Card,0,55.154639175257735
38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,39.0,PayPal,26,63.53092783505156
50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Venmo,Store Pickup,Yes,Yes,36.0,Debit Card,26,73.71134020618555
64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,5.0,Cash,1,17.37212529738303
49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,PayPal,Express,Yes,Yes,47.0,Credit Card,0,41.75257731958762
47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,29.0,Bank Transfer,26,47.80927835051546
36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,PayPal,Free Shipping,Yes,Yes,43.0,Venmo,0,59.27835051546392
55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,40.0,Debit Card,0,56.572164948453604
25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,4.0,Debit Card,13,58.44072164948454
53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,39.0,PayPal,52,66.23711340206185
49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,45.0,Venmo,26,58.11855670103093
35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Credit Card,Express,Yes,Yes,20.0,Venmo,0,49.35567010309278
29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,14.0,Debit Card,52,68.94329896907217
47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Venmo,Express,Yes,Yes,33.0,PayPal,52,93.81443298969072
53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Cash,Standard,Yes,Yes,18.0,Credit Card,1,29.098929421094365
33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Debit Card,Express,Yes,Yes,9.0,Bank Transfer,52,45.876288659793815
21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,34.0,PayPal,1,37.34635210150674
32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.4,Yes,Cash,Free Shipping,Yes,Yes,33.0,Venmo,26,47.29381443298969
52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,PayPal,2-Day Shipping,Yes,Yes,15.0,Bank Transfer,0,40.72164948453608
67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Credit Card,Store Pickup,Yes,Yes,4.0,PayPal,0,20.489690721649485
43,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,25.0,Debit Card,1,17.8875892149088
58,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Venmo,Express,Yes,Yes,20.0,Credit Card,0,20.489690721649485
20,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,PayPal,Express,Yes,Yes,5.0,Credit Card,0,26.54639175257732
61,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Venmo,Express,Yes,Yes,16.0,Cash,0,41.623711340206185
32,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Credit Card,Standard,Yes,Yes,13.0,Debit Card,1,32.320578905630455
38,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,11.0,Credit Card,0,30.927835051546392
21,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Cash,Standard,Yes,Yes,21.0,Credit Card,1,45.722640761300546
37,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,Yes,Cash,Next Day Air,Yes,Yes,6.0,Debit Card,1,20.851506740681998
27,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,29.0,Venmo,13,40.270618556701024
36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Venmo,Store Pickup,Yes,Yes,15.0,Cash,1,43.91851704996034
32,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,Venmo,2-Day Shipping,Yes,Yes,17.0,Bank Transfer,0,34.27835051546391
51,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Cash,Express,Yes,Yes,32.0,Credit Card,52,80.54123711340205
64,Male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,Venmo,2-Day Shipping,Yes,Yes,42.0,Venmo,1,41.985527359238695
68,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Venmo,Store Pickup,Yes,Yes,21.0,Cash,13,35.115979381443296
68,Male,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,PayPal,Next Day Air,Yes,Yes,9.0,Cash,0,23.45360824742268
33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Debit Card,Free Shipping,Yes,Yes,16.0,Bank Transfer,1,30.90305313243457
65,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Credit Card,Express,Yes,Yes,42.0,Credit Card,26,65.20618556701031
48,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,PayPal,2-Day Shipping,Yes,Yes,37.0,Debit Card,0,24.999999999999993
69,Male,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Cash,Express,Yes,Yes,32.0,Debit Card,0,26.675257731958762
59,Male,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3.0,Yes,Credit Card,Express,Yes,Yes,28.0,Cash,0,24.613402061855673
48,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4.0,Yes,Debit Card,Express,Yes,Yes,13.0,Credit Card,52,78.35051546391752
25,Male,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Debit Card,Express,Yes,Yes,11.0,Bank Transfer,26,33.118556701030926
29,Male,Shirt,Clothing,29,Georgia,M,Green,Winter,3.0,Yes,Credit Card,Store Pickup,Yes,Yes,36.0,Bank Transfer,0,26.159793814432987
57,Male,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Yes,Bank Transfer,Express,Yes,Yes,23.0,Debit Card,1,55.774187153053134
23,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4.0,Yes,Credit Card,Standard,Yes,Yes,37.0,Bank Transfer,13,55.21907216494846
45,Male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,21.0,Cash,0,40.97938144329896
38,Male,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Bank Transfer,Standard,Yes,Yes,22.0,Debit Card,0,37.24226804123711
21,Male,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,9.0,Cash,13,57.28092783505154
32,Male,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,16.0,Venmo,1,19.562846946867563
63,Male,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,Yes,PayPal,Standard,Yes,Yes,4.0,PayPal,0,22.036082474226802
29,Male,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Credit Card,Express,Yes,Yes,3.0,Debit Card,0,18.556701030927837
27,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Cash,Store Pickup,Yes,Yes,6.0,Debit Card,1,26.521609833465497
56,Male,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,Yes,Cash,2-Day Shipping,Yes,Yes,18.0,Venmo,26,39.43298969072165
30,Male,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,34.0,Venmo,0,42.39690721649484
49,Male,Coat,Outerwear,85,New York,M,Yellow,Fall,4.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,0.0,Credit Card,13,49.16237113402061
58,Male,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,Yes,Bank Transfer,Standard,Yes,Yes,50.0,PayPal,52,65.85051546391753
57,Male,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Yes,Credit Card,Next Day Air,Yes,Yes,40.0,Bank Transfer,13,34.21391752577319
60,Male,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,24.0,Cash,0,57.60309278350515
69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,PayPal,Express,Yes,Yes,33.0,PayPal,1,30.774187153053134
70,Male,Skirt,Clothing,0,New Jersey,M,Gold,Spring,4.6,Yes,Cash,Store Pickup,Yes,Yes,19.0,Credit Card,0,4.639175257731959
53,Male,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,2.7,Yes,Venmo,Store Pickup,Yes,Yes,24.0,Credit Card,0,28.221649484536083
25,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,PayPal,2-Day Shipping,Yes,Yes,19.0,Credit Card,52,75.0
48,Male,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,Yes,Bank Transfer,Standard,Yes,Yes,4.0,Credit Card,0,12.242268041237113
69,Male,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4.0,Yes,Cash,Standard,Yes,Yes,11.0,Venmo,0,28.865979381443303
25,Male,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Yes,Credit Card,Next Day Air,Yes,Yes,28.0,PayPal,26,65.46391752577318
29,Male,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,Yes,Cash,Store Pickup,Yes,Yes,24.0,PayPal,52,89.30412371134021
46,Male,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Yes,Debit Card,Standard,Yes,Yes,25.0,Credit Card,0,55.92783505154638
37,Male,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,Yes,Venmo,Express,Yes,Yes,27.0,Bank Transfer,0,30.41237113402062
20,Male,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,49.0,Venmo,52,79.38144329896907
40,Male,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,Yes,Venmo,Next Day Air,Yes,Yes,45.0,Credit Card,0,57.98969072164948
60,Male,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,26.0,PayPal,1,38.37727993655828
26,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Debit Card,Express,Yes,Yes,4.0,Cash,1,24.717486122125294
29,Male,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,Yes,Cash,Free Shipping,Yes,Yes,3.0,Credit Card,0,14.948453608247425
66,Male,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Bank Transfer,Standard,Yes,Yes,0.0,Venmo,0,12.242268041237113
66,Male,Dress,Clothing,0,Minnesota,M,Yellow,Spring,4.5,Yes,Bank Transfer,Standard,Yes,Yes,21.0,Cash,26,21.52061855670103
56,Male,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Debit Card,Standard,Yes,Yes,50.0,Cash,26,76.5463917525773
69,Male,Jeans,Clothing,52,Rhode Island,L,Silver,Winter,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,19.0,Bank Transfer,13,39.49742268041237
38,Male,Pants,Clothing,89,Massachusetts,L,Green,Spring,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,6.0,PayPal,1,46.10923869944488
42,Male,Dress,Clothing,77,Vermont,M,Pink,Spring,3.7,Yes,PayPal,Express,Yes,Yes,50.0,Credit Card,0,56.31443298969071
30,Male,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,PayPal,Store Pickup,Yes,Yes,17.0,Debit Card,0,16.237113402061855
66,Male,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,4.5,Yes,Venmo,Express,Yes,Yes,24.0,Debit Card,1,19.562846946867563
36,Male,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,46.0,Venmo,13,34.47164948453608
58,Male,Sweater,Clothing,82,West Virginia,L,Teal,Fall,4.3,Yes,Bank Transfer,Standard,Yes,Yes,42.0,Cash,0,55.79896907216495
45,Male,Backpack,Accessories,67,South Dakota,M,Beige,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,10.0,Cash,1,36.315424266455196
47,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Venmo,Standard,Yes,Yes,1.0,Cash,0,35.824742268041234
66,Male,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,Yes,PayPal,Standard,Yes,Yes,28.0,Debit Card,0,45.231958762886585
41,Male,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,48.0,Debit Card,0,34.40721649484536
41,Male,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3.0,Yes,Credit Card,Standard,Yes,Yes,47.0,Credit Card,13,72.48711340206185
66,Male,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,29.0,PayPal,0,48.71134020618557
37,Male,Shirt,Clothing,82,Wyoming,M,Olive,Summer,4.8,Yes,Credit Card,Standard,Yes,Yes,37.0,Venmo,0,53.865979381443296
70,Male,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Debit Card,Free Shipping,Yes,Yes,38.0,Debit Card,1,48.686558287073744
62,Male,Scarf,Accessories,41,New Jersey,M,White,Fall,3.2,Yes,Cash,Store Pickup,Yes,Yes,48.0,Bank Transfer,52,69.20103092783505
61,Male,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,Yes,PayPal,Free Shipping,Yes,Yes,36.0,PayPal,52,65.07731958762886
48,Male,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,Yes,Debit Card,Free Shipping,Yes,Yes,9.0,Credit Card,52,58.76288659793815
70,Male,Socks,Clothing,31,Nevada,S,White,Summer,3.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,34.0,Bank Transfer,13,34.47164948453608
46,Male,Sweater,Clothing,51,North Dakota,M,Beige,Winter,3.7,Yes,Bank Transfer,Express,Yes,Yes,43.0,Venmo,0,40.2061855670103
31,Male,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,46.0,PayPal,0,65.59278350515464
19,Male,Shirt,Clothing,86,New York,M,Maroon,Winter,2.8,Yes,Cash,2-Day Shipping,Yes,Yes,5.0,Credit Card,13,51.610824742268036
39,Male,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Yes,Cash,Standard,Yes,Yes,15.0,Bank Transfer,0,36.08247422680412
41,Male,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,Yes,PayPal,Next Day Air,Yes,Yes,30.0,Credit Card,1,33.22264076130055
20,Male,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3.7,Yes,Cash,Standard,Yes,Yes,44.0,Venmo,0,58.11855670103093
36,Male,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,Yes,Debit Card,Express,Yes,Yes,16.0,PayPal,1,45.851506740682005
32,Male,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,4.3,Yes,Cash,2-Day Shipping,Yes,Yes,16.0,Bank Transfer,1,34.511300555114985
69,Male,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Yes,Venmo,Express,Yes,Yes,16.0,Cash,52,76.41752577319588
40,Male,Shorts,Clothing,100,Pennsylvania,M,Teal,Spring,3.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,21.0,Credit Card,0,56.958762886597924
40,Male,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3.5,Yes,Cash,Express,Yes,Yes,39.0,Venmo,0,36.597938144329895
20,Male,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,Yes,Credit Card,Store Pickup,Yes,Yes,40.0,Debit Card,0,23.067010309278345
64,Male,Coat,Outerwear,36,Kentucky,M,Olive,Spring,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,48.0,Credit Card,0,34.40721649484536
27,Male,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Cash,Next Day Air,Yes,Yes,26.0,Venmo,13,35.50257731958763
